Name,Time
Z3/p-->v/V1*V2*V3*V4*V5*V6*V7*V8*V9/Chc/0/numPlain/0/Compression/0/VCore_Total/512/VCorePlain/0/VCoreVar/0/Variants/1.0,33.049942993
Z3/p-->v/V1*V2*V3*V4*V5*V6*V7*V8*V9*V10/Chc/0/numPlain/0/Compression/0/VCore_Total/1024/VCorePlain/0/VCoreVar/0/Variants/1.0,68.39385160566667
Z3/p-->p/V1/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,7.997437433333333e-2
Z3/p-->p/V2/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,8.263561033333333e-2
Z3/p-->p/V3/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,4.5954229000000006e-2
Z3/p-->p/V4/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,4.8939921666666664e-2
Z3/p-->p/V5/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,7.742138466666666e-2
Z3/p-->p/V6/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,7.446515566666666e-2
Z3/p-->p/V7/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,5.3856344e-2
Z3/p-->p/V8/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,5.1497771666666664e-2
Z3/p-->p/V9/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,4.518669e-2
Z3/p-->p/V10/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,4.2565566666666665e-2
Z3/p-->p/V1/Chc/0/numPlain/0/Compression/0/VCore_Total/2/VCorePlain/0/VCoreVar/0/Variants/1.0,0.10507617766666666
Z3/p-->p/V1*V2/Chc/0/numPlain/0/Compression/0/VCore_Total/4/VCorePlain/0/VCoreVar/0/Variants/1.0,0.2814491986666667
Z3/p-->p/V1*V2*V3/Chc/0/numPlain/0/Compression/0/VCore_Total/8/VCorePlain/0/VCoreVar/0/Variants/1.0,0.5749059366666667
Z3/p-->p/V1*V2*V3*V4/Chc/0/numPlain/0/Compression/0/VCore_Total/16/VCorePlain/0/VCoreVar/0/Variants/1.0,1.1661846136666667
Z3/p-->p/V1*V2*V3*V4*V5/Chc/0/numPlain/0/Compression/0/VCore_Total/32/VCorePlain/0/VCoreVar/0/Variants/1.0,2.754853670333333
Z3/p-->p/V1*V2*V3*V4*V5*V6/Chc/0/numPlain/0/Compression/0/VCore_Total/64/VCorePlain/0/VCoreVar/0/Variants/1.0,6.198331521666667
Z3/p-->p/V1*V2*V3*V4*V5*V6*V7/Chc/0/numPlain/0/Compression/0/VCore_Total/128/VCorePlain/0/VCoreVar/0/Variants/1.0,13.639457247666668
Z3/p-->p/V1*V2*V3*V4*V5*V6*V7*V8/Chc/0/numPlain/0/Compression/0/VCore_Total/256/VCorePlain/0/VCoreVar/0/Variants/1.0,29.90548646666667
Z3/p-->p/V1*V2*V3*V4*V5*V6*V7*V8*V9/Chc/0/numPlain/0/Compression/0/VCore_Total/512/VCorePlain/0/VCoreVar/0/Variants/1.0,59.340590728
